adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/6MZdEVe0COl9sB1sCIPOOFpngjO.jpg,"[18, 35]",158445,ko,7번방의 선물,A story about a mentally ill man wrongfully imprisoned for murder and his relationship with his 6 year old daughter.,18.03,/wHh4Or1RVzgX2GSYYfEN5HcO6xQ.jpg,2013-01-23,Miracle in Cell No. 7,False,7.929,402
False,/2PDUrK5b9ZerXSMq3EolhSt8nXt.jpg,"[53, 18, 27]",10242,en,What Ever Happened to Baby Jane?,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,19.033,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,1962-10-12,What Ever Happened to Baby Jane?,False,7.9,964
False,/5qjbu7po6eqLNd4kUPAyIpFRwQK.jpg,"[18, 10751, 35, 28]",360814,hi,दंगल,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",26.887,/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg,2016-12-21,Dangal,False,7.928,894
False,/gTRXgigmgKpeJjW07iq686HZyBD.jpg,"[28, 16, 878]",9323,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",28.355,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,Ghost in the Shell,False,7.928,3156
False,/9Eh5xzWTpJeZM1FGCblWKZ8GTpw.jpg,"[878, 28, 16, 9648]",142061,en,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,29.403,/arEZYd6uMOFTILne9Ux0A8qctMe.jpg,2013-01-03,"Batman: The Dark Knight Returns, Part 2",False,7.927,1388
False,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,"[18, 10751]",21334,fa,بچه‌های آسمان,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",15.31,/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,1997-08-01,Children of Heaven,False,7.926,565
False,/c7Mjuip0jfHLY7x8ZSEriRj45cu.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",60.927,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.926,11846
False,/7aRdT0ijJdME6jY8PzHgzAmw0dd.jpg,[18],10404,zh,大红灯笼高高挂,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",15.282,/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,1991-12-18,Raise the Red Lantern,False,7.9,654
False,/aPteaXAPp9RwdoecjMgkGKxpkMA.jpg,"[35, 10752]",8290,fr,La Grande Vadrouille,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",19.598,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,1966-12-08,Don't Look Now... We're Being Shot At!,False,7.9,1265
False,/4aFtD31RpP018y8XipTLrU8Y3pa.jpg,"[12, 10751, 18]",458302,fr,Rémi sans famille,"At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.",16.065,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg,2018-12-12,"Remi, Nobody's Boy",False,7.924,400
False,/gq7DxEWheTmULhMekam9ihsiQyo.jpg,"[16, 18, 10751]",37797,ja,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.",33.625,/5FROLD8zpWFs9ja7aYho1uOMJHg.jpg,1995-07-15,Whisper of the Heart,False,7.925,1848
False,/hpGkXl6iNdtQLXHS7xiv57N217B.jpg,"[18, 36, 10751]",491480,en,The Boy Who Harnessed the Wind,"Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",27.512,/yOr7RxHw15MMXNxGMXSmngDqHyI.jpg,2019-02-14,The Boy Who Harnessed the Wind,False,7.923,1571
False,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,"[18, 10749]",296096,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",149.387,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,False,7.922,11766
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",151.701,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-09,Inside Out,False,7.918,20015
False,/bsoAg22remHKL5O0xJH0m9DX6Pu.jpg,"[80, 18, 9648, 53]",829,en,Chinatown,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",44.497,/mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,1974-06-20,Chinatown,False,7.918,3563
False,/5ZoFGrFCKP0QrcfVwOIHiAwunBg.jpg,"[18, 10749, 14]",122906,en,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",45.767,/iR1bVfURbN7r1C46WHFbwCkVve.jpg,2013-09-04,About Time,False,7.916,8020
False,/9ueD5NSVOn0dWTL93WciT9JoKN3.jpg,"[10751, 18]",404378,en,A Street Cat Named Bob,"James Bowen, a homeless busker and recovering drug addict, has his life transformed when he meets a stray ginger cat.",20.693,/nBYG0D2FcbL1m926sIj7RN4m0sb.jpg,2016-11-04,A Street Cat Named Bob,False,7.915,1327
False,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,"[16, 10751, 12]",10674,en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",113.019,/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,1998-06-18,Mulan,False,7.915,9169
False,/hziiv14OpD73u9gAak4XDDfBKa2.jpg,"[12, 14]",671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",189.598,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,False,7.915,26120
False,/5zkrI7P70j8C03ThBOvrEG6VF8M.jpg,[37],33,en,Unforgiven,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",31.198,/54roTwbX9fltg85zjsmrooXAs12.jpg,1992-08-07,Unforgiven,False,7.915,4117
False,/6ydGnzbo8s4yRNqQWPAvVSiNU8N.jpg,"[16, 12, 35]",501929,en,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",35.745,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg,2021-04-22,The Mitchells vs. the Machines,False,7.914,2723
False,/tMyVb5CXHnBLQ8V7s0FuFA5V9nP.jpg,"[12, 18]",334533,en,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,40.281,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,2016-07-08,Captain Fantastic,False,7.914,6147
False,/nUZuknTYxL7K0iwxjevf5F0Hrzi.jpg,"[18, 10751]",49964,fa,خانه‌ی دوست کجاست؟,"An 8 year old boy must return his friend's notebook he took by mistake, lest his friend be punished by expulsion from school.",14.162,/aU9WdjwfKTiBsiIh9Vgjr4onhnD.jpg,1987-07-01,Where Is My Friend's House?,False,7.914,313
False,/iFQzlUmO5QmMPcSHHDdfd522x33.jpg,"[35, 18]",7857,it,Amarcord,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",16.294,/kS7i093sQpkLTawUEdgf4HVOHSc.jpg,1973-12-18,Amarcord,False,7.914,1047
False,/jKgLVAhoq4fXBs1C9Gjvap93fxd.jpg,"[9648, 10749, 53, 18]",223,en,Rebecca,"Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.",21.024,/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,1940-03-23,Rebecca,False,7.914,1644
False,/oE6bhqqVFyIECtBzqIuvh6JdaB5.jpg,"[878, 18, 12]",522402,en,Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",58.174,/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,2021-11-04,Finch,False,7.912,3211
False,/bBiZN1epQTu3F8iFLBuMhc4TRzr.jpg,[18],10997,zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",21.676,/ySf9I93w6kJiaEb2T4zpoQjY8PR.jpg,1993-01-01,Farewell My Concubine,False,7.912,513
False,/n7zm7vcZ5m2nSV9Scyh2axpY8d4.jpg,"[80, 18]",1646,en,Freedom Writers,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",27.946,/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg,2007-01-05,Freedom Writers,False,7.912,2085
False,/4FbTBvNO3VTFbFFghipK7Jqz7I6.jpg,[18],552532,en,Charm City Kings,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",15.381,/8oiMFMarbRpcusASIX4cjVXoZKI.jpg,2020-01-27,Charm City Kings,False,7.911,433
False,/xKsnZDERG1dk95wuZ5q9iks3OL3.jpg,"[28, 80, 18]",949,en,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,55.608,/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,1995-12-15,Heat,False,7.911,6829
False,/2P3R5sSvPjlbkh4ZnVPqjck0iW5.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",108.219,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,2022-06-11,Dragon Ball Super: Super Hero,False,7.909,2660
False,/uicia399gyMGE1smatJ41M0CtFx.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",39.291,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,False,7.908,938
False,/tHR34A5n0my4maACNdLpWGd6QYq.jpg,"[18, 53]",698948,en,Thirteen Lives,"Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning.",29.061,/yi5KcJqFxy0D6yP8nCfcF8gJGg5.jpg,2022-07-18,Thirteen Lives,False,7.909,1115
False,/ko4N6wWp0UYlMmsVyfIfLyRAZtP.jpg,"[28, 878, 12]",118340,en,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",43.003,/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,2014-07-30,Guardians of the Galaxy,False,7.907,27142
False,/6kqybERm5qi2jGpu8I7DaQPxpSU.jpg,"[16, 18]",2011,fr,Persepolis,"In 1970s Iran, Marjane 'Marji' Statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.",18.027,/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg,2007-06-27,Persepolis,False,7.907,1831
False,/4tqNNLAUY525N5rKGwNQVcuGNzX.jpg,"[35, 10749]",194,fr,Le Fabuleux Destin d'Amélie Poulain,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",32.696,/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg,2001-04-25,Amélie,False,7.907,11024
False,/vEtMkoZvDa7tNAQpP78ofxMIxIi.jpg,[18],47796,it,Mamma Roma,"After years spent working as a prostitute in her Italian village, middle-aged Mamma Roma has saved enough money to buy herself a fruit stand so that she can have a respectable middle-class life and reestablish contact with the 16-year-old son she abandoned when he was an infant. But her former pimp threatens to expose her sordid past, and her troubled son seems destined to fall into a life of crime and violence.",12.107,/8MysuFQesbESkulqAlsLHs8RXBz.jpg,1962-09-22,Mamma Roma,False,7.9,385
False,/rJlQaeACIyLywrpd6S72Hd1OTZJ.jpg,[18],7984,en,In the Name of the Father,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",14.427,/5HaQacOMOjA2wX1XnwnDd2VaXCf.jpg,1993-12-12,In the Name of the Father,False,7.906,1632
False,/gOgBpD5NivnWIqZYTBFSmAtziuJ.jpg,"[18, 80, 53, 35]",455714,th,ฉลาดเกมส์โกง,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.",17.512,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,2017-05-03,Bad Genius,False,7.905,740
False,/rlNnwObbMu5G2FaOUlacnUIdIIA.jpg,"[16, 14, 28, 10770]",726684,fr,"Miraculous World : Shanghai, la légende de Ladydragon","On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",40.172,/qQ0VKsGRQ2ofAmswGNzZnvC1xPE.jpg,2021-05-15,Miraculous World: Shanghai – The Legend of Ladydragon,False,7.9,603
False,/Ru4YeA6BpROEJkIwayqfBHkQ7O.jpg,"[53, 80, 18]",2721,fr,Z,"Amidst a heated political climate, the opposition leader is killed in what appears to be a traffic accident. When a magistrate finds evidence of a government cover-up, witnesses start to get targeted. A thinly-fictionalized account of the events surrounding the assassination of Greek politician Grigoris Lambrakis in 1963, Z captures the outrage about the military junta that ruled Greece at the time.",9.895,/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg,1969-02-26,Z,False,7.904,477
False,/tupgjqhWx5oieQrdyesO3aclUX9.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",140.447,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997-11-18,Titanic,False,7.904,24278
False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",50.47,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,The Greatest Showman,False,7.902,9036
False,/kcXBa2ru0PXcGI8U3JiInsG6FRR.jpg,[18],60243,fa,جدایی نادر از سیمین,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,15.967,/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg,2011-02-15,A Separation,False,7.902,1618
False,/nlPCdZlHtRNcF6C9hzUH4ebmV1w.jpg,"[35, 18, 10749, 10402]",313369,en,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",53.963,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,2016-11-29,La La Land,False,7.9,16009
False,/78F8cn6EXum1zpukF3HTNI8W0EA.jpg,"[16, 18, 35]",13398,ja,東京ゴッドファーザーズ,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents.",21.163,/sPC66btzQlzuRdPKiSDYZ5Hvxgc.jpg,2003-12-05,Tokyo Godfathers,False,7.902,1163
False,/nKOQiWjhv6LXXSR3PiIab3LrKtU.jpg,[18],1402,en,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,43.036,/f6l9rghSHORkWLurUGJhaKAiyjY.jpg,2006-12-14,The Pursuit of Happyness,False,7.9,9407
False,/sFEYsEfzTx7hhjetlNrme8B5OUo.jpg,"[28, 53, 878]",752,en,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",45.218,/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,2006-02-23,V for Vendetta,False,7.898,13882
False,/xbTxvQ9dC7ci2tXM4EVj1qPufsY.jpg,"[14, 18, 27]",10728,de,Faust – Eine deutsche Volkssage,"God and Satan war over earth; to settle things, they wager on the soul of Faust, a learned and prayerful alchemist.",8.839,/rN703hMFxmkZfyEzsXvFtuFhkXE.jpg,1926-10-13,Faust,False,7.897,317
False,/23HvwdsAQeL0MxN9fm3d8m1NaPw.jpg,"[18, 36]",1002185,en,A Million Miles Away,"The life of engineer and former NASA astronaut José M. Hernández, the first migrant farmworker to go to space.",21.468,/kMI3tgxLAZbzGOVlorUBva0kriS.jpg,2023-09-08,A Million Miles Away,False,7.896,342
False,/u2nPH7STKcz8ddpvxo8Ler1SvPc.jpg,"[35, 80]",20271,it,Divorzio all'italiana,"Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected.",12.197,/vZbdSpUFyFiDBBTY0AiSrN9f303.jpg,1961-12-20,Divorce Italian Style,False,7.9,415
False,/psYeKwKclG4XaIop5suj1J0Kg2C.jpg,"[12, 28, 878]",1892,en,Return of the Jedi,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",42.623,/jQYlydvHm3kUix1f8prMucrplhm.jpg,1983-05-25,Return of the Jedi,False,7.895,14957
False,/h2JaQWLKhapm7AuSViJwGiv8ngC.jpg,"[9648, 53, 18]",210577,en,Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",99.338,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,2014-10-01,Gone Girl,False,7.894,17826
False,/1EfLDlkrcgSUgxVT56T9PGUGs5N.jpg,[16],20722,ja,つみきのいえ,La Maison en Petits Cubes tells the story of a grandfather's memories as he adds more blocks to his house to stem the flooding waters.,12.337,/kNGiHnbAToF1iIkN2kOTCEEXtAc.jpg,2008-06-10,La Maison en Petits Cubes,False,7.894,415
False,/46FRuCeAn6TrS4F1P4F9zhyCpyo.jpg,[18],785084,en,The Whale,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,63.519,/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg,2022-12-09,The Whale,False,7.892,3387
False,/3gVo3f5We49VKk5BKEIRkxcibwz.jpg,"[18, 80, 36]",522212,en,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",21.404,/4YJNp1cquIkX8JxFwkKNEFQ9tgr.jpg,2019-12-25,Just Mercy,False,7.893,2103
False,/lqxxwTRk0l7CubY6JkJdhnwJEkn.jpg,"[18, 10749]",331482,en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,40.593,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,Little Women,False,7.893,5906
False,/7OY9BSM5CYQiHvonQhlQiJGaEnL.jpg,"[16, 14]",32085,en,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,12.074,/jRIFN6WJOeJUInJlzRUEb6E1vkB.jpg,1982-10-01,Vincent,False,7.9,814
False,/y41qhCHR7bC0HTg5bdxaegbRCKg.jpg,"[878, 16, 28, 12]",183011,en,Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,28.089,/ek9SvmkUfh5QwRGIfK0il4Dfnpe.jpg,2013-07-30,Justice League: The Flashpoint Paradox,False,7.89,1739
False,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,"[16, 18, 10749, 14]",667520,ja,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",47.87,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,2020-06-18,A Whisker Away,False,7.89,1298
False,/hWPUvQQJMxHpcHfQ9Cp8ekiDDp5.jpg,"[80, 18, 53]",3112,en,The Night of the Hunter,"In the Deep South, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.",18.641,/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg,1955-08-26,The Night of the Hunter,False,7.891,1464
False,/hTvCGwbrpSgZ5QCZnYHM12bv7DH.jpg,[35],3034,en,Young Frankenstein,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",22.612,/tQJAWbIjvvqVKLLbIZHtwGw2HTf.jpg,1974-12-15,Young Frankenstein,False,7.889,2982
False,/4HagjGPF6dMGYlmx7mEfjLV2kQ0.jpg,"[35, 18]",3083,en,Mr. Smith Goes to Washington,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.",12.379,/nDjg1fbNyq15excNDl3acd2IqAk.jpg,1939-10-19,Mr. Smith Goes to Washington,False,7.888,969
False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",93.041,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.887,10938
False,/6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,"[16, 10751, 10402, 35]",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",108.698,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,7.885,4107
False,/2H9B5SGxgFoXWzMBcXYEI8WCUBB.jpg,"[10749, 35, 18]",804,en,Roman Holiday,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",23.46,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,1953-08-26,Roman Holiday,False,7.9,1898
False,/h81gVvHitMCp5ZmLyFUjHX4zjd6.jpg,"[18, 10752]",31442,ru,Иваново детство,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",16.623,/vmRWSLP1DE9WTta0hfzIafJ0dID.jpg,1962-05-09,Ivan's Childhood,False,7.885,671
